Steps,FloorsNum,PeopleNum,Brain,Max people on floor,liftNum
93067,115,135,lift.main.ImprovedBrain,5,1
1327111,115,535,lift.main.ImprovedBrain,10,1
4312621,135,915,lift.main.ImprovedBrain,13,1
7033649,117,1225,lift.main.ImprovedBrain,19,1
1913230,157,575,lift.main.ImprovedBrain,11,1
948347,143,405,lift.main.ImprovedBrain,8,1
1980808,127,605,lift.main.ImprovedBrain,11,1
210193,155,185,lift.main.ImprovedBrain,6,1
768924,63,555,lift.main.ImprovedBrain,15,1
5041451,81,1235,lift.main.ImprovedBrain,22,1
2065437,151,575,lift.main.ImprovedBrain,10,1
1784828,71,785,lift.main.ImprovedBrain,17,1
7870658,133,1205,lift.main.ImprovedBrain,20,1
1768253,109,635,lift.main.ImprovedBrain,13,1
172997,5,815,lift.main.ImprovedBrain,189,1
199154,157,175,lift.main.ImprovedBrain,7,1
15131,5,235,lift.main.ImprovedBrain,53,1
326767,7,985,lift.main.ImprovedBrain,156,1
3364138,69,1115,lift.main.ImprovedBrain,30,1
1450,25,35,lift.main.ImprovedBrain,5,1
2347818,51,1045,lift.main.ImprovedBrain,31,1
165210,131,175,lift.main.ImprovedBrain,7,1
234040,11,695,lift.main.ImprovedBrain,86,1
876792,141,395,lift.main.ImprovedBrain,10,1
2817113,103,835,lift.main.ImprovedBrain,14,1
304436,15,695,lift.main.ImprovedBrain,54,1
856930,61,575,lift.main.ImprovedBrain,17,1
685575,99,415,lift.main.ImprovedBrain,10,1
154778,35,315,lift.main.ImprovedBrain,16,1
3278399,165,705,lift.main.ImprovedBrain,10,1
2202958,53,1035,lift.main.ImprovedBrain,28,1
7059441,131,1145,lift.main.ImprovedBrain,17,1
38951,19,225,lift.main.ImprovedBrain,19,1
2066136,89,775,lift.main.ImprovedBrain,16,1
1035647,71,605,lift.main.ImprovedBrain,16,1
117801,39,275,lift.main.ImprovedBrain,11,1
242387,143,195,lift.main.ImprovedBrain,5,1
822570,115,425,lift.main.ImprovedBrain,10,1
423102,143,265,lift.main.ImprovedBrain,5,1
1945699,33,1175,lift.main.ImprovedBrain,47,1
4971,85,35,lift.main.ImprovedBrain,4,1
6419408,105,1215,lift.main.ImprovedBrain,22,1
2303085,111,725,lift.main.ImprovedBrain,15,1
2135159,143,605,lift.main.ImprovedBrain,10,1
248983,39,385,lift.main.ImprovedBrain,19,1
419156,33,555,lift.main.ImprovedBrain,25,1
2077553,111,685,lift.main.ImprovedBrain,14,1
1224,33,25,lift.main.ImprovedBrain,4,1
30049,99,85,lift.main.ImprovedBrain,6,1
3911600,65,1225,lift.main.ImprovedBrain,29,1
3623286,165,755,lift.main.ImprovedBrain,10,1
812622,155,355,lift.main.ImprovedBrain,6,1
5782959,85,1275,lift.main.ImprovedBrain,27,1
101179,119,145,lift.main.ImprovedBrain,4,1
1390153,105,585,lift.main.ImprovedBrain,12,1
4575459,91,1115,lift.main.ImprovedBrain,21,1
3425203,87,1005,lift.main.ImprovedBrain,20,1
8165090,163,1125,lift.main.ImprovedBrain,14,1
1398497,37,965,lift.main.ImprovedBrain,34,1
325217,35,475,lift.main.ImprovedBrain,22,1
160641,31,355,lift.main.ImprovedBrain,16,1
3037933,123,795,lift.main.ImprovedBrain,13,1
1162167,127,485,lift.main.ImprovedBrain,8,1
3758384,153,795,lift.main.ImprovedBrain,15,1
433475,17,765,lift.main.ImprovedBrain,56,1
185329,87,235,lift.main.ImprovedBrain,7,1
232200,29,435,lift.main.ImprovedBrain,29,1
219727,29,425,lift.main.ImprovedBrain,21,1
108676,17,385,lift.main.ImprovedBrain,31,1
638512,125,365,lift.main.ImprovedBrain,10,1
1658159,155,515,lift.main.ImprovedBrain,10,1
6924974,151,1065,lift.main.ImprovedBrain,15,1
43989,71,115,lift.main.ImprovedBrain,5,1
292981,101,245,lift.main.ImprovedBrain,7,1
71251,57,175,lift.main.ImprovedBrain,6,1
4181744,81,1145,lift.main.ImprovedBrain,24,1
704247,67,495,lift.main.ImprovedBrain,14,1
6965006,115,1245,lift.main.ImprovedBrain,19,1
8407870,157,1135,lift.main.ImprovedBrain,15,1
2790270,141,705,lift.main.ImprovedBrain,11,1
3705601,71,1145,lift.main.ImprovedBrain,27,1
1385862,41,905,lift.main.ImprovedBrain,29,1
81671,15,345,lift.main.ImprovedBrain,32,1
346058,117,275,lift.main.ImprovedBrain,7,1
8698938,165,1145,lift.main.ImprovedBrain,15,1
258155,43,385,lift.main.ImprovedBrain,19,1
890132,75,545,lift.main.ImprovedBrain,14,1
501766,63,445,lift.main.ImprovedBrain,13,1
4692622,153,875,lift.main.ImprovedBrain,11,1
4676637,141,885,lift.main.ImprovedBrain,14,1
35658,17,225,lift.main.ImprovedBrain,19,1
511594,21,785,lift.main.ImprovedBrain,46,1
159561,147,165,lift.main.ImprovedBrain,5,1
3926033,119,905,lift.main.ImprovedBrain,17,1
563371,77,435,lift.main.ImprovedBrain,12,1
2651623,91,855,lift.main.ImprovedBrain,21,1
2554828,39,1265,lift.main.ImprovedBrain,43,1
707051,49,575,lift.main.ImprovedBrain,17,1
1122407,153,435,lift.main.ImprovedBrain,9,1
938074,53,665,lift.main.ImprovedBrain,20,1
7063895,163,1025,lift.main.ImprovedBrain,14,1
57667,7,425,lift.main.ImprovedBrain,69,1
5176160,129,1005,lift.main.ImprovedBrain,17,1
6267831,161,1005,lift.main.ImprovedBrain,12,1
4136401,85,1115,lift.main.ImprovedBrain,21,1
538513,39,575,lift.main.ImprovedBrain,24,1
52011,33,195,lift.main.ImprovedBrain,12,1
255293,35,415,lift.main.ImprovedBrain,18,1
1338647,57,755,lift.main.ImprovedBrain,24,1
17967,21,145,lift.main.ImprovedBrain,12,1
369288,15,755,lift.main.ImprovedBrain,63,1
80181,19,315,lift.main.ImprovedBrain,23,1
523095,9,1125,lift.main.ImprovedBrain,134,1
2717991,67,1005,lift.main.ImprovedBrain,22,1
5992830,97,1225,lift.main.ImprovedBrain,21,1
10262637,165,1225,lift.main.ImprovedBrain,15,1
727957,149,345,lift.main.ImprovedBrain,6,1
139504,87,205,lift.main.ImprovedBrain,7,1
214250,161,165,lift.main.ImprovedBrain,4,1
223834,69,275,lift.main.ImprovedBrain,9,1
1316369,69,685,lift.main.ImprovedBrain,15,1
382150,19,685,lift.main.ImprovedBrain,50,1
4894776,153,885,lift.main.ImprovedBrain,14,1
10925,71,55,lift.main.ImprovedBrain,3,1
1189397,65,665,lift.main.ImprovedBrain,16,1
334070,17,695,lift.main.ImprovedBrain,59,1
3988850,93,1045,lift.main.ImprovedBrain,19,1
726880,27,805,lift.main.ImprovedBrain,36,1
1378095,61,745,lift.main.ImprovedBrain,20,1
5160990,167,885,lift.main.ImprovedBrain,12,1
1889726,43,1035,lift.main.ImprovedBrain,40,1
1368446,167,445,lift.main.ImprovedBrain,9,1
341119,67,355,lift.main.ImprovedBrain,11,1
86809,11,425,lift.main.ImprovedBrain,48,1
4201508,157,825,lift.main.ImprovedBrain,11,1
26268,19,185,lift.main.ImprovedBrain,13,1
618204,91,415,lift.main.ImprovedBrain,9,1
4829109,79,1215,lift.main.ImprovedBrain,24,1
7885332,133,1235,lift.main.ImprovedBrain,23,1
818524,57,605,lift.main.ImprovedBrain,20,1
2696858,163,645,lift.main.ImprovedBrain,9,1
3353122,109,885,lift.main.ImprovedBrain,14,1
545470,83,415,lift.main.ImprovedBrain,10,1
1312267,59,735,lift.main.ImprovedBrain,24,1
416280,89,345,lift.main.ImprovedBrain,10,1
2134431,127,645,lift.main.ImprovedBrain,11,1
1935964,43,1075,lift.main.ImprovedBrain,42,1
354016,163,245,lift.main.ImprovedBrain,6,1
2582583,161,625,lift.main.ImprovedBrain,10,1
253892,135,215,lift.main.ImprovedBrain,5,1
4109734,93,1055,lift.main.ImprovedBrain,22,1
9417,29,95,lift.main.ImprovedBrain,8,1
2040784,45,1045,lift.main.ImprovedBrain,33,1
972597,51,695,lift.main.ImprovedBrain,27,1
794293,159,355,lift.main.ImprovedBrain,8,1
364054,147,255,lift.main.ImprovedBrain,6,1
485156,19,785,lift.main.ImprovedBrain,67,1
5669146,97,1225,lift.main.ImprovedBrain,25,1
53678,21,245,lift.main.ImprovedBrain,20,1
847930,71,555,lift.main.ImprovedBrain,14,1
5626626,137,1005,lift.main.ImprovedBrain,14,1
2191527,37,1225,lift.main.ImprovedBrain,44,1
2919018,97,855,lift.main.ImprovedBrain,15,1
172905,115,185,lift.main.ImprovedBrain,7,1
1071967,143,435,lift.main.ImprovedBrain,11,1
2503595,63,985,lift.main.ImprovedBrain,28,1
1101958,147,425,lift.main.ImprovedBrain,8,1
2162219,103,705,lift.main.ImprovedBrain,16,1
2987659,89,945,lift.main.ImprovedBrain,18,1
1743298,103,655,lift.main.ImprovedBrain,13,1
4298025,87,1115,lift.main.ImprovedBrain,24,1
262022,23,525,lift.main.ImprovedBrain,34,1
2355891,107,725,lift.main.ImprovedBrain,14,1
58569,5,465,lift.main.ImprovedBrain,108,1
2674016,113,785,lift.main.ImprovedBrain,14,1
70596,145,105,lift.main.ImprovedBrain,4,1
316109,89,295,lift.main.ImprovedBrain,8,1
1308841,23,1185,lift.main.ImprovedBrain,67,1
1333610,107,565,lift.main.ImprovedBrain,15,1
4401270,91,1095,lift.main.ImprovedBrain,21,1
2085201,123,635,lift.main.ImprovedBrain,14,1
6675637,119,1175,lift.main.ImprovedBrain,18,1
5617442,115,1125,lift.main.ImprovedBrain,18,1
56773,151,95,lift.main.ImprovedBrain,4,1
1644857,167,485,lift.main.ImprovedBrain,7,1
592350,53,535,lift.main.ImprovedBrain,19,1
848883,15,1135,lift.main.ImprovedBrain,88,1
6729958,141,1085,lift.main.ImprovedBrain,18,1
2800441,61,1055,lift.main.ImprovedBrain,27,1
167951,21,435,lift.main.ImprovedBrain,29,1
1429,25,35,lift.main.ImprovedBrain,3,1
7744563,143,1145,lift.main.ImprovedBrain,17,1
24255,121,65,lift.main.ImprovedBrain,3,1
2607,151,15,lift.main.ImprovedBrain,1,1
4983903,133,975,lift.main.ImprovedBrain,15,1
1015472,99,515,lift.main.ImprovedBrain,11,1
445083,79,365,lift.main.ImprovedBrain,11,1
9064654,149,1235,lift.main.ImprovedBrain,16,1
9157032,161,1195,lift.main.ImprovedBrain,15,1
8156100,127,1285,lift.main.ImprovedBrain,20,1
5430460,131,1015,lift.main.ImprovedBrain,14,1
2031324,69,845,lift.main.ImprovedBrain,20,1
74897,37,215,lift.main.ImprovedBrain,11,1
3702165,109,905,lift.main.ImprovedBrain,16,1
1150148,153,425,lift.main.ImprovedBrain,9,1
535567,7,1265,lift.main.ImprovedBrain,199,1
1849364,167,525,lift.main.ImprovedBrain,10,1
126886,99,185,lift.main.ImprovedBrain,6,1
2071947,101,725,lift.main.ImprovedBrain,15,1
2394517,53,1065,lift.main.ImprovedBrain,27,1
2552776,113,755,lift.main.ImprovedBrain,15,1
21827,57,95,lift.main.ImprovedBrain,5,1
2025506,65,855,lift.main.ImprovedBrain,24,1
105154,33,285,lift.main.ImprovedBrain,14,1
4803012,119,995,lift.main.ImprovedBrain,19,1
3122,107,25,lift.main.ImprovedBrain,2,1
510022,33,605,lift.main.ImprovedBrain,27,1
1178873,23,1105,lift.main.ImprovedBrain,59,1
112388,37,275,lift.main.ImprovedBrain,12,1
2078872,61,925,lift.main.ImprovedBrain,27,1
539050,9,1125,lift.main.ImprovedBrain,144,1
2991469,107,835,lift.main.ImprovedBrain,15,1
1649211,27,1255,lift.main.ImprovedBrain,59,1
291958,111,255,lift.main.ImprovedBrain,7,1
1826,139,15,lift.main.ImprovedBrain,1,1
956944,41,745,lift.main.ImprovedBrain,27,1
3684250,135,855,lift.main.ImprovedBrain,15,1
3425137,81,1025,lift.main.ImprovedBrain,22,1
25205,5,315,lift.main.ImprovedBrain,71,1
134164,21,395,lift.main.ImprovedBrain,27,1
2633587,159,625,lift.main.ImprovedBrain,10,1
440145,9,1035,lift.main.ImprovedBrain,138,1
2114537,123,645,lift.main.ImprovedBrain,11,1
8437314,125,1315,lift.main.ImprovedBrain,19,1
452874,143,285,lift.main.ImprovedBrain,6,1
359,113,5,lift.main.ImprovedBrain,1,1
3852327,141,825,lift.main.ImprovedBrain,13,1
7223,121,35,lift.main.ImprovedBrain,2,1
262402,19,595,lift.main.ImprovedBrain,40,1
1857870,115,635,lift.main.ImprovedBrain,12,1
23434,121,65,lift.main.ImprovedBrain,3,1
222275,151,185,lift.main.ImprovedBrain,5,1
1703556,121,585,lift.main.ImprovedBrain,11,1
8059845,143,1185,lift.main.ImprovedBrain,15,1
3808233,111,935,lift.main.ImprovedBrain,17,1
217795,115,225,lift.main.ImprovedBrain,6,1
905493,15,1215,lift.main.ImprovedBrain,93,1
192234,165,165,lift.main.ImprovedBrain,5,1
91141,25,285,lift.main.ImprovedBrain,19,1
873371,81,535,lift.main.ImprovedBrain,13,1
3823,41,45,lift.main.ImprovedBrain,4,1
2639744,43,1245,lift.main.ImprovedBrain,37,1
1521278,33,1045,lift.main.ImprovedBrain,42,1
594679,117,355,lift.main.ImprovedBrain,8,1
437425,39,525,lift.main.ImprovedBrain,19,1
1262027,47,795,lift.main.ImprovedBrain,25,1
21772,9,225,lift.main.ImprovedBrain,34,1
4913253,111,1045,lift.main.ImprovedBrain,17,1
2647543,103,805,lift.main.ImprovedBrain,19,1
298788,55,355,lift.main.ImprovedBrain,12,1
8389018,135,1235,lift.main.ImprovedBrain,17,1
1835452,83,745,lift.main.ImprovedBrain,18,1
802158,53,615,lift.main.ImprovedBrain,23,1
2179858,137,625,lift.main.ImprovedBrain,9,1
295313,39,435,lift.main.ImprovedBrain,19,1
1781226,127,585,lift.main.ImprovedBrain,12,1
1042325,19,1135,lift.main.ImprovedBrain,85,1
1962,141,15,lift.main.ImprovedBrain,1,1
1373071,161,465,lift.main.ImprovedBrain,8,1
1221502,47,805,lift.main.ImprovedBrain,25,1
6282955,139,1065,lift.main.ImprovedBrain,17,1
6822,61,55,lift.main.ImprovedBrain,3,1
2370665,99,785,lift.main.ImprovedBrain,16,1
96361,21,315,lift.main.ImprovedBrain,21,1
34560,129,85,lift.main.ImprovedBrain,3,1
555195,17,885,lift.main.ImprovedBrain,60,1
633969,79,465,lift.main.ImprovedBrain,11,1
96984,75,175,lift.main.ImprovedBrain,6,1
124683,165,145,lift.main.ImprovedBrain,4,1
453411,137,285,lift.main.ImprovedBrain,7,1
979769,81,535,lift.main.ImprovedBrain,13,1
183694,119,185,lift.main.ImprovedBrain,5,1
3024610,109,845,lift.main.ImprovedBrain,18,1
4294612,137,885,lift.main.ImprovedBrain,12,1
1389328,89,625,lift.main.ImprovedBrain,16,1
117440,7,605,lift.main.ImprovedBrain,104,1
1428942,45,895,lift.main.ImprovedBrain,26,1
114574,13,445,lift.main.ImprovedBrain,44,1
3875135,101,995,lift.main.ImprovedBrain,18,1
6245292,117,1205,lift.main.ImprovedBrain,19,1
917002,131,415,lift.main.ImprovedBrain,8,1
5246166,111,1085,lift.main.ImprovedBrain,22,1
9976082,153,1255,lift.main.ImprovedBrain,19,1
2830134,71,995,lift.main.ImprovedBrain,23,1
2446827,53,1075,lift.main.ImprovedBrain,31,1
106891,161,125,lift.main.ImprovedBrain,5,1
3736060,87,1035,lift.main.ImprovedBrain,19,1
2086886,83,755,lift.main.ImprovedBrain,19,1
354371,41,465,lift.main.ImprovedBrain,18,1
432026,51,455,lift.main.ImprovedBrain,15,1
5219929,75,1315,lift.main.ImprovedBrain,27,1
1748670,25,1295,lift.main.ImprovedBrain,70,1
916347,19,1085,lift.main.ImprovedBrain,69,1
536457,41,555,lift.main.ImprovedBrain,21,1
765454,85,465,lift.main.ImprovedBrain,11,1
53670,41,185,lift.main.ImprovedBrain,10,1
2342677,39,1235,lift.main.ImprovedBrain,47,1
850512,21,995,lift.main.ImprovedBrain,64,1
553102,139,315,lift.main.ImprovedBrain,7,1
30882,13,225,lift.main.ImprovedBrain,28,1
980094,91,505,lift.main.ImprovedBrain,12,1
4014,23,75,lift.main.ImprovedBrain,6,1
7801638,113,1305,lift.main.ImprovedBrain,21,1
262277,21,535,lift.main.ImprovedBrain,35,1
4053579,105,995,lift.main.ImprovedBrain,19,1
383213,59,405,lift.main.ImprovedBrain,14,1
293379,37,445,lift.main.ImprovedBrain,19,1
156723,109,175,lift.main.ImprovedBrain,6,1
268274,151,205,lift.main.ImprovedBrain,8,1
1789892,29,1255,lift.main.ImprovedBrain,61,1
95703,153,115,lift.main.ImprovedBrain,3,1
637024,45,585,lift.main.ImprovedBrain,19,1
224026,9,745,lift.main.ImprovedBrain,99,1
2426028,113,735,lift.main.ImprovedBrain,13,1
1098992,103,525,lift.main.ImprovedBrain,12,1
7597858,109,1295,lift.main.ImprovedBrain,19,1
2019200,119,625,lift.main.ImprovedBrain,11,1
4773223,103,1075,lift.main.ImprovedBrain,20,1
3978932,91,1055,lift.main.ImprovedBrain,20,1
1341811,49,805,lift.main.ImprovedBrain,24,1
3072361,77,995,lift.main.ImprovedBrain,21,1
216857,21,495,lift.main.ImprovedBrain,33,1
750004,47,635,lift.main.ImprovedBrain,21,1
3831,17,75,lift.main.ImprovedBrain,9,1
6990443,143,1145,lift.main.ImprovedBrain,15,1
61024,143,95,lift.main.ImprovedBrain,5,1
4447110,69,1315,lift.main.ImprovedBrain,33,1
9909916,143,1285,lift.main.ImprovedBrain,19,1
39421,129,85,lift.main.ImprovedBrain,3,1
600561,49,545,lift.main.ImprovedBrain,19,1
117255,51,235,lift.main.ImprovedBrain,9,1
973679,125,435,lift.main.ImprovedBrain,9,1
1570977,27,1175,lift.main.ImprovedBrain,59,1
1496195,145,495,lift.main.ImprovedBrain,9,1
645270,131,355,lift.main.ImprovedBrain,8,1
7250875,141,1125,lift.main.ImprovedBrain,14,1
2342540,85,835,lift.main.ImprovedBrain,18,1
6158898,129,1085,lift.main.ImprovedBrain,18,1
1156617,163,415,lift.main.ImprovedBrain,8,1
3592253,69,1155,lift.main.ImprovedBrain,26,1
3366950,79,1045,lift.main.ImprovedBrain,21,1
136086,113,175,lift.main.ImprovedBrain,6,1
23548,111,75,lift.main.ImprovedBrain,4,1
483800,159,285,lift.main.ImprovedBrain,6,1
195306,21,465,lift.main.ImprovedBrain,35,1
4338435,85,1115,lift.main.ImprovedBrain,24,1
16228,135,55,lift.main.ImprovedBrain,3,1
61089,133,105,lift.main.ImprovedBrain,4,1
1815616,105,665,lift.main.ImprovedBrain,17,1
407859,53,425,lift.main.ImprovedBrain,14,1
1176720,157,425,lift.main.ImprovedBrain,8,1
680048,97,405,lift.main.ImprovedBrain,10,1
1641496,59,835,lift.main.ImprovedBrain,22,1
117544,131,145,lift.main.ImprovedBrain,6,1
701386,17,985,lift.main.ImprovedBrain,69,1
4201624,85,1105,lift.main.ImprovedBrain,22,1
2948387,127,765,lift.main.ImprovedBrain,14,1
3307125,57,1195,lift.main.ImprovedBrain,39,1
1737621,39,1075,lift.main.ImprovedBrain,41,1
104089,45,245,lift.main.ImprovedBrain,11,1
1381880,129,505,lift.main.ImprovedBrain,10,1
312078,33,485,lift.main.ImprovedBrain,25,1
26577,97,75,lift.main.ImprovedBrain,3,1
5236651,157,905,lift.main.ImprovedBrain,12,1
2211057,43,1115,lift.main.ImprovedBrain,38,1
721261,73,485,lift.main.ImprovedBrain,14,1
170477,15,525,lift.main.ImprovedBrain,48,1
1409305,145,495,lift.main.ImprovedBrain,9,1
174257,5,815,lift.main.ImprovedBrain,173,1
320798,167,205,lift.main.ImprovedBrain,6,1
3970311,71,1175,lift.main.ImprovedBrain,29,1
37190,89,105,lift.main.ImprovedBrain,4,1
3119248,163,675,lift.main.ImprovedBrain,10,1
363,85,5,lift.main.ImprovedBrain,1,1
1705321,113,615,lift.main.ImprovedBrain,12,1
1194468,25,1045,lift.main.ImprovedBrain,48,1
392475,121,285,lift.main.ImprovedBrain,9,1
1727470,49,925,lift.main.ImprovedBrain,31,1
5538687,89,1255,lift.main.ImprovedBrain,23,1
23458,167,55,lift.main.ImprovedBrain,2,1
4246737,73,1215,lift.main.ImprovedBrain,28,1
8910,145,35,lift.main.ImprovedBrain,2,1
1557197,25,1215,lift.main.ImprovedBrain,70,1
876880,127,415,lift.main.ImprovedBrain,10,1
1298251,167,435,lift.main.ImprovedBrain,9,1
738975,23,895,lift.main.ImprovedBrain,68,1
149180,21,415,lift.main.ImprovedBrain,27,1
1718411,167,505,lift.main.ImprovedBrain,8,1
2485492,81,885,lift.main.ImprovedBrain,23,1
212091,83,235,lift.main.ImprovedBrain,8,1
4427838,89,1105,lift.main.ImprovedBrain,22,1
2863250,69,1025,lift.main.ImprovedBrain,27,1
2128,23,45,lift.main.ImprovedBrain,7,1
4898739,167,875,lift.main.ImprovedBrain,12,1
169696,7,715,lift.main.ImprovedBrain,117,1
111741,93,175,lift.main.ImprovedBrain,6,1
62759,81,135,lift.main.ImprovedBrain,6,1
39211,61,125,lift.main.ImprovedBrain,6,1
2052336,75,835,lift.main.ImprovedBrain,18,1
1346422,43,885,lift.main.ImprovedBrain,29,1
1273865,117,525,lift.main.ImprovedBrain,14,1
393043,27,585,lift.main.ImprovedBrain,31,1
3141648,61,1135,lift.main.ImprovedBrain,29,1
1972266,147,585,lift.main.ImprovedBrain,11,1
3001204,117,785,lift.main.ImprovedBrain,13,1
128080,155,145,lift.main.ImprovedBrain,4,1
128469,115,165,lift.main.ImprovedBrain,6,1
1007878,31,875,lift.main.ImprovedBrain,48,1
364110,17,715,lift.main.ImprovedBrain,50,1
3581336,153,775,lift.main.ImprovedBrain,14,1
5558378,95,1195,lift.main.ImprovedBrain,23,1
178330,31,375,lift.main.ImprovedBrain,19,1
3428106,115,855,lift.main.ImprovedBrain,15,1
11079,135,45,lift.main.ImprovedBrain,3,1
335559,167,215,lift.main.ImprovedBrain,5,1
242853,15,615,lift.main.ImprovedBrain,54,1
709508,67,515,lift.main.ImprovedBrain,16,1
189682,71,255,lift.main.ImprovedBrain,8,1
3142227,83,975,lift.main.ImprovedBrain,22,1
26485,113,75,lift.main.ImprovedBrain,3,1
278919,151,205,lift.main.ImprovedBrain,5,1
638302,35,685,lift.main.ImprovedBrain,30,1
15763,5,245,lift.main.ImprovedBrain,58,1
175827,107,195,lift.main.ImprovedBrain,7,1
4567416,109,1045,lift.main.ImprovedBrain,19,1
651011,37,665,lift.main.ImprovedBrain,25,1
1328507,25,1115,lift.main.ImprovedBrain,55,1
3842068,59,1255,lift.main.ImprovedBrain,29,1
85946,19,345,lift.main.ImprovedBrain,33,1
1811278,39,1095,lift.main.ImprovedBrain,40,1
783423,83,485,lift.main.ImprovedBrain,13,1
4662153,127,955,lift.main.ImprovedBrain,15,1
169924,37,335,lift.main.ImprovedBrain,14,1
1524036,107,625,lift.main.ImprovedBrain,12,1
131190,19,415,lift.main.ImprovedBrain,30,1
605865,127,335,lift.main.ImprovedBrain,9,1
1992458,47,1025,lift.main.ImprovedBrain,30,1
258949,135,215,lift.main.ImprovedBrain,5,1
1878810,125,625,lift.main.ImprovedBrain,11,1
6324566,119,1155,lift.main.ImprovedBrain,15,1
25955,35,125,lift.main.ImprovedBrain,7,1
723712,21,925,lift.main.ImprovedBrain,53,1
1413077,133,495,lift.main.ImprovedBrain,9,1
546415,19,825,lift.main.ImprovedBrain,55,1
6279382,165,945,lift.main.ImprovedBrain,13,1
5669987,103,1155,lift.main.ImprovedBrain,18,1
7640092,119,1235,lift.main.ImprovedBrain,19,1
3768126,91,1025,lift.main.ImprovedBrain,20,1
2946690,61,1075,lift.main.ImprovedBrain,28,1
5167903,133,955,lift.main.ImprovedBrain,16,1
855572,75,535,lift.main.ImprovedBrain,17,1
3448458,149,755,lift.main.ImprovedBrain,11,1
5183116,117,1065,lift.main.ImprovedBrain,15,1
3412736,53,1275,lift.main.ImprovedBrain,36,1
315734,5,1095,lift.main.ImprovedBrain,228,1
3044264,71,1035,lift.main.ImprovedBrain,25,1
282985,47,365,lift.main.ImprovedBrain,16,1
33115,9,295,lift.main.ImprovedBrain,40,1
120841,9,545,lift.main.ImprovedBrain,74,1
6017672,143,1045,lift.main.ImprovedBrain,13,1
635585,123,365,lift.main.ImprovedBrain,8,1
1544820,49,905,lift.main.ImprovedBrain,28,1
4005141,81,1095,lift.main.ImprovedBrain,24,1
114200,77,195,lift.main.ImprovedBrain,6,1
19641,109,65,lift.main.ImprovedBrain,3,1
175018,23,435,lift.main.ImprovedBrain,26,1
53926,117,105,lift.main.ImprovedBrain,5,1
1259481,67,685,lift.main.ImprovedBrain,16,1
1432959,99,615,lift.main.ImprovedBrain,13,1
2711899,111,785,lift.main.ImprovedBrain,15,1
1284579,81,625,lift.main.ImprovedBrain,16,1
519593,59,455,lift.main.ImprovedBrain,15,1
143607,167,135,lift.main.ImprovedBrain,4,1
4395996,109,995,lift.main.ImprovedBrain,17,1
1899026,51,965,lift.main.ImprovedBrain,27,1
563974,71,435,lift.main.ImprovedBrain,12,1
2184269,137,635,lift.main.ImprovedBrain,10,1
1928705,33,1205,lift.main.ImprovedBrain,54,1
4806855,109,1065,lift.main.ImprovedBrain,17,1
49,13,5,lift.main.ImprovedBrain,1,1
